,ant1,ant2,bchan,echan,freqid,bif,eif,stokesRR,stokesLL,stokesRL,stokesLR,source,subarray,timerange1,timerange2,reason
490,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:11,BAD ACSCL SOLUTION      
491,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:11,BAD ACSCL SOLUTION      
492,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:11,+001:03:47:13,BAD ACSCL SOLUTION      
493,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:13,+001:03:47:13,BAD ACSCL SOLUTION      
494,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:13,+001:03:47:13,BAD ACSCL SOLUTION      
495,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:14,+001:03:47:14,BAD ACSCL SOLUTION      
496,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:14,+001:03:47:14,BAD ACSCL SOLUTION      
497,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:03:47:14,+001:03:47:16,BAD ACSCL SOLUTION      
498,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:04:00:08,+001:04:00:08,BAD ACSCL SOLUTION      
499,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:04:00:08,+001:04:00:10,BAD ACSCL SOLUTION      
500,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:04:00:58,+001:04:00:58,BAD ACSCL SOLUTION      
501,AZ,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:04:28:01,+001:04:28:01,BAD ACSCL SOLUTION      
502,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:12:58,+001:06:13:00,BAD ACSCL SOLUTION      
503,SM,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:13:00,+001:06:13:00,BAD ACSCL SOLUTION      
504,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:08,+001:06:14:10,BAD ACSCL SOLUTION      
505,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:08,+001:06:14:10,BAD ACSCL SOLUTION      
506,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:10,+001:06:14:10,BAD ACSCL SOLUTION      
507,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:10,+001:06:14:10,BAD ACSCL SOLUTION      
508,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:10,+001:06:14:12,BAD ACSCL SOLUTION      
509,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:10,+001:06:14:12,BAD ACSCL SOLUTION      
510,AA,ALL,0,0,-1,0,0,True,True,True,True,ALL,0,+001:06:14:12,+001:06:14:12,BAD ACSCL SOLUTION      
